datetime,powerConsumptionTotal_MW,fossilFree_%,renewable_%,isEstimated,estimationMethod
2024-09-23 16:00:00+00:00,27082,83,57,False,
2024-09-23 17:00:00+00:00,27804,74,47,False,
2024-09-23 18:00:00+00:00,29707,70,42,False,
2024-09-23 19:00:00+00:00,30396,69,43,False,
2024-09-23 20:00:00+00:00,27436,71,41,False,
2024-09-23 21:00:00+00:00,24888,72,40,False,
2024-09-23 22:00:00+00:00,23264,76,42,False,
2024-09-23 23:00:00+00:00,22093,78,41,False,
2024-09-24 00:00:00+00:00,21232,77,39,False,
2024-09-24 01:00:00+00:00,20697,77,38,False,
2024-09-24 02:00:00+00:00,20406,77,37,False,
2024-09-24 03:00:00+00:00,20652,76,37,False,
2024-09-24 04:00:00+00:00,22447,73,36,False,
2024-09-24 05:00:00+00:00,25684,72,39,False,
2024-09-24 06:00:00+00:00,27313,73,42,False,
2024-09-24 07:00:00+00:00,27600,73,44,False,
2024-09-24 08:00:00+00:00,27468,78,50,False,
2024-09-24 09:00:00+00:00,27119,83,55,False,
2024-09-24 10:00:00+00:00,26975,85,57,False,
2024-09-24 11:00:00+00:00,27079,87,60,False,
2024-09-24 12:00:00+00:00,27069,88,62,False,
2024-09-24 13:00:00+00:00,26489,89,63,False,
2024-09-24 14:00:00+00:00,26058,89,62,False,
2024-09-24 15:00:00+00:00,26433,86,59,False,
2024-09-24 16:00:00+00:00,26801,80,52,False,
2024-09-24 17:00:00+00:00,27558,74,45,False,
2024-09-24 18:00:00+00:00,29642,69,42,False,
2024-09-24 19:00:00+00:00,30225,69,42,False,
2024-09-24 20:00:00+00:00,27431,70,41,False,
2024-09-24 21:00:00+00:00,24816,72,41,False,
2024-09-24 22:00:00+00:00,23177,77,42,False,
2024-09-24 23:00:00+00:00,22119,80,44,False,
2024-09-25 00:00:00+00:00,21209,82,44,False,
2024-09-25 01:00:00+00:00,21020,82,45,False,
2024-09-25 02:00:00+00:00,20841,82,46,False,
2024-09-25 03:00:00+00:00,21173,82,47,False,
2024-09-25 04:00:00+00:00,23119,81,47,False,
2024-09-25 05:00:00+00:00,26440,80,49,False,
2024-09-25 06:00:00+00:00,28338,80,51,False,
2024-09-25 07:00:00+00:00,28807,82,55,False,
2024-09-25 08:00:00+00:00,28651,86,59,False,
2024-09-25 09:00:00+00:00,28339,90,65,False,
2024-09-25 10:00:00+00:00,28466,91,67,False,
2024-09-25 11:00:00+00:00,28764,92,70,False,
2024-09-25 12:00:00+00:00,28476,91,71,False,
2024-09-25 13:00:00+00:00,28138,91,71,False,
2024-09-25 14:00:00+00:00,27955,91,71,False,
2024-09-25 15:00:00+00:00,28226,91,70,False,
2024-09-25 16:00:00+00:00,28689,90,67,False,
2024-09-25 17:00:00+00:00,29535,86,63,False,
2024-09-25 18:00:00+00:00,31412,84,60,False,
2024-09-25 19:00:00+00:00,31718,84,59,False,
2024-09-25 20:00:00+00:00,29154,84,58,False,
2024-09-25 21:00:00+00:00,26252,87,60,False,
2024-09-25 22:00:00+00:00,24697,90,61,False,
2024-09-25 23:00:00+00:00,23604,91,62,False,
2024-09-26 00:00:00+00:00,22527,90,62,False,
2024-09-26 01:00:00+00:00,22170,90,62,False,
2024-09-26 02:00:00+00:00,21962,89,61,False,
2024-09-26 03:00:00+00:00,22051,89,63,False,
2024-09-26 04:00:00+00:00,23991,90,64,False,
2024-09-26 05:00:00+00:00,27461,88,65,False,
2024-09-26 06:00:00+00:00,29199,88,66,False,
2024-09-26 07:00:00+00:00,29637,89,68,False,
2024-09-26 08:00:00+00:00,29829,91,71,False,
2024-09-26 09:00:00+00:00,29570,91,72,False,
2024-09-26 10:00:00+00:00,29576,92,73,False,
2024-09-26 11:00:00+00:00,29782,92,73,False,
2024-09-26 12:00:00+00:00,29225,92,73,False,
2024-09-26 13:00:00+00:00,28198,92,71,False,
2024-09-26 14:00:00+00:00,28089,92,71,False,
2024-09-26 15:00:00+00:00,28783,91,72,False,
2024-09-26 16:00:00+00:00,29383,90,71,False,
2024-09-26 17:00:00+00:00,29929,86,65,False,
2024-09-26 18:00:00+00:00,31567,83,59,False,
2024-09-26 19:00:00+00:00,31666,81,58,False,
2024-09-26 20:00:00+00:00,29027,86,60,False,
2024-09-26 21:00:00+00:00,26488,89,62,False,
2024-09-26 22:00:00+00:00,24806,91,62,False,
2024-09-26 23:00:00+00:00,23607,90,60,False,
2024-09-27 00:00:00+00:00,22722,90,59,False,
2024-09-27 01:00:00+00:00,22237,90,59,False,
2024-09-27 02:00:00+00:00,22044,90,59,False,
2024-09-27 03:00:00+00:00,22276,90,58,False,
2024-09-27 04:00:00+00:00,24028,90,59,False,
2024-09-27 05:00:00+00:00,27307,89,60,False,
2024-09-27 06:00:00+00:00,28907,88,61,False,
2024-09-27 07:00:00+00:00,29024,91,65,False,
2024-09-27 08:00:00+00:00,28650,93,69,False,
2024-09-27 09:00:00+00:00,28193,93,70,False,
2024-09-27 10:00:00+00:00,27687,93,73,False,
2024-09-27 11:00:00+00:00,27650,93,72,False,
2024-09-27 12:00:00+00:00,27200,94,73,False,
2024-09-27 13:00:00+00:00,26575,93,73,False,
2024-09-27 14:00:00+00:00,26250,92,71,False,
2024-09-27 15:00:00+00:00,26827,93,72,False,
2024-09-27 16:00:00+00:00,27633,91,71,False,
2024-09-27 17:00:00+00:00,28148,83,59,False,
2024-09-27 18:00:00+00:00,29472,79,52,False,
2024-09-27 19:00:00+00:00,29740,78,51,False,
2024-09-27 20:00:00+00:00,27263,80,50,False,
2024-09-27 21:00:00+00:00,25020,83,51,False,
2024-09-27 22:00:00+00:00,23401,83,50,False,
2024-09-27 23:00:00+00:00,22290,84,49,False,
2024-09-28 00:00:00+00:00,21305,84,49,False,
2024-09-28 01:00:00+00:00,20710,84,48,False,
2024-09-28 02:00:00+00:00,20364,84,45,False,
2024-09-28 03:00:00+00:00,20154,84,45,False,
2024-09-28 04:00:00+00:00,20551,84,45,False,
2024-09-28 05:00:00+00:00,21463,84,47,False,
2024-09-28 06:00:00+00:00,22245,84,48,False,
2024-09-28 07:00:00+00:00,23292,89,56,False,
2024-09-28 08:00:00+00:00,23655,93,69,False,
2024-09-28 09:00:00+00:00,23525,94,71,False,
2024-09-28 10:00:00+00:00,23183,94,71,False,
2024-09-28 11:00:00+00:00,23001,94,71,False,
2024-09-28 12:00:00+00:00,22806,93,69,False,
2024-09-28 13:00:00+00:00,21781,93,68,False,
2024-09-28 14:00:00+00:00,21384,93,69,False,
2024-09-28 15:00:00+00:00,21969,92,69,False,
2024-09-28 16:00:00+00:00,22875,87,63,False,
2024-09-28 17:00:00+00:00,23607,77,49,False,
2024-09-28 18:00:00+00:00,25229,75,45,False,
2024-09-28 19:00:00+00:00,25927,76,45,False,
2024-09-28 20:00:00+00:00,24371,78,46,False,
2024-09-28 21:00:00+00:00,22665,79,44,False,
2024-09-28 22:00:00+00:00,21160,80,43,False,
2024-09-28 23:00:00+00:00,20179,82,43,False,
2024-09-29 00:00:00+00:00,19399,81,42,False,
2024-09-29 01:00:00+00:00,18798,81,43,False,
2024-09-29 02:00:00+00:00,18474,82,44,False,
2024-09-29 03:00:00+00:00,18376,82,44,False,
2024-09-29 04:00:00+00:00,18663,82,44,False,
2024-09-29 05:00:00+00:00,19340,81,43,False,
2024-09-29 06:00:00+00:00,19673,82,45,False,
2024-09-29 07:00:00+00:00,20427,87,57,False,
2024-09-29 08:00:00+00:00,21109,92,67,False,
2024-09-29 09:00:00+00:00,21252,93,69,False,
2024-09-29 10:00:00+00:00,21003,92,70,False,
2024-09-29 11:00:00+00:00,21147,92,69,False,
2024-09-29 12:00:00+00:00,21304,92,69,False,
2024-09-29 13:00:00+00:00,20247,92,68,False,
2024-09-29 14:00:00+00:00,19854,92,68,False,
2024-09-29 15:00:00+00:00,20641,92,68,False,
2024-09-29 16:00:00+00:00,21767,90,66,False,
2024-09-29 17:00:00+00:00,22794,83,53,False,
2024-09-29 18:00:00+00:00,25086,79,48,False,
2024-09-29 19:00:00+00:00,25962,80,49,False,
2024-09-29 20:00:00+00:00,24558,80,48,False,
2024-09-29 21:00:00+00:00,22756,81,47,False,
2024-09-29 22:00:00+00:00,21230,79,44,False,
2024-09-29 23:00:00+00:00,20118,79,42,False,
2024-09-30 00:00:00+00:00,19386,79,40,False,
2024-09-30 01:00:00+00:00,19001,78,39,False,
2024-09-30 02:00:00+00:00,18950,76,37,False,
2024-09-30 03:00:00+00:00,19423,74,34,False,
2024-09-30 04:00:00+00:00,21441,70,34,False,
2024-09-30 05:00:00+00:00,25083,70,37,False,
2024-09-30 06:00:00+00:00,26966,69,38,False,
2024-09-30 07:00:00+00:00,27202,75,48,False,
2024-09-30 08:00:00+00:00,26954,85,59,False,
2024-09-30 09:00:00+00:00,26710,91,66,False,
2024-09-30 10:00:00+00:00,26611,92,69,False,
2024-09-30 11:00:00+00:00,26838,93,69,False,
2024-09-30 12:00:00+00:00,26652,93,69,False,
2024-09-30 13:00:00+00:00,26337,92,71,False,
2024-09-30 14:00:00+00:00,26387,92,70,False,
2024-09-30 15:00:00+00:00,26841,88,65,False,
2024-09-30 16:00:00+00:00,27305,79,54,False,
2024-09-30 17:00:00+00:00,28051,69,42,False,
2024-09-30 18:00:00+00:00,30211,63,37,False,
2024-09-30 19:00:00+00:00,30441,64,38,False,
2024-09-30 20:00:00+00:00,27722,65,38,False,
2024-09-30 21:00:00+00:00,25107,69,38,False,
2024-09-30 22:00:00+00:00,23348,74,41,False,
2024-09-30 23:00:00+00:00,22201,77,42,False,
2024-10-01 00:00:00+00:00,21335,78,41,False,
2024-10-01 01:00:00+00:00,20890,79,42,False,
2024-10-01 02:00:00+00:00,20765,80,43,False,
2024-10-01 03:00:00+00:00,21093,78,41,False,
2024-10-01 04:00:00+00:00,23002,75,42,False,
2024-10-01 05:00:00+00:00,26304,74,44,False,
2024-10-01 06:00:00+00:00,28243,73,44,False,
2024-10-01 07:00:00+00:00,28400,75,48,False,
2024-10-01 08:00:00+00:00,28153,80,55,False,
2024-10-01 09:00:00+00:00,27926,85,61,False,
2024-10-01 10:00:00+00:00,27879,89,66,False,
2024-10-01 11:00:00+00:00,28070,90,69,False,
2024-10-01 12:00:00+00:00,27776,90,70,False,
2024-10-01 13:00:00+00:00,27551,91,71,False,
2024-10-01 14:00:00+00:00,27757,90,70,False,
2024-10-01 15:00:00+00:00,28111,87,67,False,
2024-10-01 16:00:00+00:00,28397,80,60,False,
2024-10-01 17:00:00+00:00,28900,72,50,False,
2024-10-01 18:00:00+00:00,30872,68,42,False,
2024-10-01 19:00:00+00:00,30839,69,42,False,
2024-10-01 20:00:00+00:00,27984,71,42,False,
2024-10-01 21:00:00+00:00,25362,74,43,False,
2024-10-01 22:00:00+00:00,23526,75,44,False,
2024-10-01 23:00:00+00:00,22324,77,45,False,
2024-10-02 00:00:00+00:00,21531,78,45,False,
2024-10-02 01:00:00+00:00,21036,78,44,False,
2024-10-02 02:00:00+00:00,20985,78,42,False,
2024-10-02 03:00:00+00:00,21394,77,42,False,
2024-10-02 04:00:00+00:00,23124,74,43,False,
2024-10-02 05:00:00+00:00,26590,74,47,False,
2024-10-02 06:00:00+00:00,28574,73,48,False,
2024-10-02 07:00:00+00:00,28918,76,53,False,
2024-10-02 08:00:00+00:00,28862,80,59,False,
2024-10-02 09:00:00+00:00,29105,83,63,False,
2024-10-02 10:00:00+00:00,29388,86,67,False,
2024-10-02 11:00:00+00:00,29837,86,67,False,
2024-10-02 12:00:00+00:00,29470,86,67,False,
2024-10-02 13:00:00+00:00,29001,85,66,False,
2024-10-02 14:00:00+00:00,29165,83,64,False,
2024-10-02 15:00:00+00:00,29275,80,60,False,
2024-10-02 16:00:00+00:00,29232,78,58,False,
2024-10-02 17:00:00+00:00,29720,76,55,False,
2024-10-02 18:00:00+00:00,31352,76,54,False,
2024-10-02 19:00:00+00:00,31266,78,55,False,
2024-10-02 20:00:00+00:00,28476,79,55,False,
2024-10-02 21:00:00+00:00,25999,79,55,False,
2024-10-02 22:00:00+00:00,24428,83,58,False,
2024-10-02 23:00:00+00:00,23350,86,60,False,
2024-10-03 00:00:00+00:00,22623,86,60,False,
2024-10-03 01:00:00+00:00,22391,84,55,False,
2024-10-03 02:00:00+00:00,22019,84,53,False,
2024-10-03 03:00:00+00:00,22131,82,52,False,
2024-10-03 04:00:00+00:00,23770,78,50,False,
2024-10-03 05:00:00+00:00,26990,76,51,False,
2024-10-03 06:00:00+00:00,28999,76,53,False,
2024-10-03 07:00:00+00:00,29207,80,58,False,
2024-10-03 08:00:00+00:00,28823,85,65,False,
2024-10-03 09:00:00+00:00,28465,91,71,False,
2024-10-03 10:00:00+00:00,28072,92,73,False,
2024-10-03 11:00:00+00:00,28089,92,73,False,
2024-10-03 12:00:00+00:00,27448,92,73,False,
2024-10-03 13:00:00+00:00,27036,92,72,False,
2024-10-03 14:00:00+00:00,27132,91,71,False,
2024-10-03 15:00:00+00:00,27557,87,67,False,
2024-10-03 16:00:00+00:00,28459,78,58,False,
2024-10-03 17:00:00+00:00,28978,71,50,False,
2024-10-03 18:00:00+00:00,31220,69,45,False,
2024-10-03 19:00:00+00:00,31208,69,45,False,
2024-10-03 20:00:00+00:00,28453,71,45,False,
2024-10-03 21:00:00+00:00,25870,72,45,False,
2024-10-03 22:00:00+00:00,24108,74,43,False,
2024-10-03 23:00:00+00:00,22992,76,43,False,
2024-10-04 00:00:00+00:00,22064,75,41,False,
2024-10-04 01:00:00+00:00,21722,76,42,False,
2024-10-04 02:00:00+00:00,21363,75,42,False,
2024-10-04 03:00:00+00:00,21642,75,43,False,
2024-10-04 04:00:00+00:00,23374,72,42,False,
2024-10-04 05:00:00+00:00,26514,70,44,False,
2024-10-04 06:00:00+00:00,28393,68,45,False,
2024-10-04 07:00:00+00:00,28435,74,52,False,
2024-10-04 08:00:00+00:00,28037,82,61,False,
2024-10-04 09:00:00+00:00,27411,86,66,False,
2024-10-04 10:00:00+00:00,27092,89,69,False,
2024-10-04 11:00:00+00:00,27210,90,70,False,
2024-10-04 12:00:00+00:00,26849,91,71,False,
2024-10-04 13:00:00+00:00,26371,90,70,False,
2024-10-04 14:00:00+00:00,26213,89,69,False,
2024-10-04 15:00:00+00:00,26554,86,66,False,
2024-10-04 16:00:00+00:00,27117,78,58,False,
2024-10-04 17:00:00+00:00,27896,67,45,False,
2024-10-04 18:00:00+00:00,29426,66,41,False,
2024-10-04 19:00:00+00:00,29599,68,42,False,
2024-10-04 20:00:00+00:00,27134,69,41,False,
2024-10-04 21:00:00+00:00,24857,70,41,False,
2024-10-04 22:00:00+00:00,23527,74,41,False,
2024-10-04 23:00:00+00:00,22352,77,42,False,
2024-10-05 00:00:00+00:00,21385,78,42,False,
2024-10-05 01:00:00+00:00,20713,79,43,False,
2024-10-05 02:00:00+00:00,20298,79,42,False,
2024-10-05 03:00:00+00:00,20128,78,42,False,
2024-10-05 04:00:00+00:00,20392,78,43,False,
2024-10-05 05:00:00+00:00,21501,79,45,False,
2024-10-05 06:00:00+00:00,22410,77,46,False,
2024-10-05 07:00:00+00:00,23337,82,54,False,
2024-10-05 08:00:00+00:00,24240,88,63,False,
2024-10-05 09:00:00+00:00,24230,92,69,False,
2024-10-05 10:00:00+00:00,23944,92,70,False,
2024-10-05 11:00:00+00:00,23995,93,71,False,
2024-10-05 12:00:00+00:00,23949,93,71,False,
2024-10-05 13:00:00+00:00,23000,93,70,False,
2024-10-05 14:00:00+00:00,22691,93,70,False,
2024-10-05 15:00:00+00:00,23339,92,69,False,
2024-10-05 16:00:00+00:00,24181,89,66,False,
2024-10-05 17:00:00+00:00,25125,83,59,False,
2024-10-05 18:00:00+00:00,26831,81,56,False,
2024-10-05 19:00:00+00:00,26951,84,56,False,
2024-10-05 20:00:00+00:00,25410,84,56,False,
2024-10-05 21:00:00+00:00,23640,85,56,False,
2024-10-05 22:00:00+00:00,22188,87,57,False,
2024-10-05 23:00:00+00:00,21078,87,56,False,
2024-10-06 00:00:00+00:00,20239,86,55,False,
2024-10-06 01:00:00+00:00,19419,86,55,False,
2024-10-06 02:00:00+00:00,19211,87,55,False,
2024-10-06 03:00:00+00:00,19128,86,53,False,
2024-10-06 04:00:00+00:00,19443,85,53,False,
2024-10-06 05:00:00+00:00,20107,86,53,False,
2024-10-06 06:00:00+00:00,20602,86,54,False,
2024-10-06 07:00:00+00:00,21328,88,61,False,
2024-10-06 08:00:00+00:00,22334,90,66,False,
2024-10-06 09:00:00+00:00,22494,92,69,False,
2024-10-06 10:00:00+00:00,22664,93,70,False,
2024-10-06 11:00:00+00:00,23154,93,71,False,
2024-10-06 12:00:00+00:00,23529,93,71,False,
2024-10-06 13:00:00+00:00,22411,93,68,False,
2024-10-06 14:00:00+00:00,22015,92,67,False,
2024-10-06 15:00:00+00:00,22352,91,68,False,
2024-10-06 16:00:00+00:00,23229,88,64,False,
2024-10-06 17:00:00+00:00,24380,80,55,False,
2024-10-06 18:00:00+00:00,26700,80,53,False,
2024-10-06 19:00:00+00:00,27240,81,54,False,
2024-10-06 20:00:00+00:00,25777,82,54,False,
2024-10-06 21:00:00+00:00,23987,82,54,False,
2024-10-06 22:00:00+00:00,22220,84,53,False,
2024-10-06 23:00:00+00:00,21207,84,53,False,
2024-10-07 00:00:00+00:00,20616,83,52,False,
2024-10-07 01:00:00+00:00,20260,83,52,False,
2024-10-07 02:00:00+00:00,20337,83,51,False,
2024-10-07 03:00:00+00:00,20705,83,51,False,
2024-10-07 04:00:00+00:00,22729,83,53,False,
2024-10-07 05:00:00+00:00,26329,79,57,False,
2024-10-07 06:00:00+00:00,28613,78,58,False,
2024-10-07 07:00:00+00:00,29056,79,60,False,
2024-10-07 08:00:00+00:00,29388,82,63,False,
2024-10-07 09:00:00+00:00,29492,85,67,False,
2024-10-07 10:00:00+00:00,29480,89,71,False,
2024-10-07 11:00:00+00:00,30070,90,72,False,
2024-10-07 12:00:00+00:00,29668,90,72,False,
2024-10-07 13:00:00+00:00,29026,89,71,False,
2024-10-07 14:00:00+00:00,28870,89,71,False,
2024-10-07 15:00:00+00:00,28958,88,69,False,
2024-10-07 16:00:00+00:00,29014,85,66,False,
2024-10-07 17:00:00+00:00,29627,79,60,False,
2024-10-07 18:00:00+00:00,31701,78,60,False,
2024-10-07 19:00:00+00:00,31466,80,59,False,
2024-10-07 20:00:00+00:00,28414,83,59,False,
2024-10-07 21:00:00+00:00,25596,85,62,False,
2024-10-07 22:00:00+00:00,23886,88,63,False,
2024-10-07 23:00:00+00:00,22714,90,65,False,
2024-10-08 00:00:00+00:00,21852,90,65,False,
2024-10-08 01:00:00+00:00,21519,90,65,False,
2024-10-08 02:00:00+00:00,21365,90,64,False,
2024-10-08 03:00:00+00:00,21738,89,65,False,
2024-10-08 04:00:00+00:00,23475,87,65,False,
2024-10-08 05:00:00+00:00,26844,85,65,False,
2024-10-08 06:00:00+00:00,29054,85,66,False,
2024-10-08 07:00:00+00:00,29300,86,67,False,
2024-10-08 08:00:00+00:00,28777,89,71,False,
2024-10-08 09:00:00+00:00,28428,92,75,False,
2024-10-08 10:00:00+00:00,28353,93,76,False,
2024-10-08 11:00:00+00:00,28306,93,73,False,
2024-10-08 12:00:00+00:00,27834,93,73,False,
2024-10-08 13:00:00+00:00,27392,92,71,False,
2024-10-08 14:00:00+00:00,27294,92,71,False,
2024-10-08 15:00:00+00:00,27529,90,71,False,
2024-10-08 16:00:00+00:00,28026,85,66,False,
2024-10-08 17:00:00+00:00,29070,82,62,False,
2024-10-08 18:00:00+00:00,31376,84,62,False,
2024-10-08 19:00:00+00:00,31355,86,63,False,
2024-10-08 20:00:00+00:00,28676,88,63,False,
2024-10-08 21:00:00+00:00,26028,90,64,False,
2024-10-08 22:00:00+00:00,24357,90,63,False,
2024-10-08 23:00:00+00:00,23127,90,61,False,
2024-10-09 00:00:00+00:00,22225,89,61,False,
2024-10-09 01:00:00+00:00,21914,89,59,False,
2024-10-09 02:00:00+00:00,21820,89,59,False,
2024-10-09 03:00:00+00:00,21932,89,59,False,
2024-10-09 04:00:00+00:00,23467,89,61,False,
2024-10-09 05:00:00+00:00,26504,87,65,False,
2024-10-09 06:00:00+00:00,28544,87,67,False,
2024-10-09 07:00:00+00:00,28713,87,67,False,
2024-10-09 08:00:00+00:00,28249,89,69,False,
2024-10-09 09:00:00+00:00,27896,89,70,False,
2024-10-09 10:00:00+00:00,27717,91,72,False,
2024-10-09 11:00:00+00:00,27915,91,73,False,
2024-10-09 12:00:00+00:00,27513,92,74,False,
2024-10-09 13:00:00+00:00,26886,91,73,False,
2024-10-09 14:00:00+00:00,26512,91,73,False,
2024-10-09 15:00:00+00:00,27118,91,72,False,
2024-10-09 16:00:00+00:00,27994,89,71,False,
2024-10-09 17:00:00+00:00,29076,87,68,False,
2024-10-09 18:00:00+00:00,31348,87,67,False,
2024-10-09 19:00:00+00:00,31267,88,66,False,
2024-10-09 20:00:00+00:00,28432,88,65,False,
2024-10-09 21:00:00+00:00,25810,90,65,False,
2024-10-09 22:00:00+00:00,24147,89,63,False,
2024-10-09 23:00:00+00:00,22923,88,61,False,
2024-10-10 00:00:00+00:00,22089,88,60,False,
2024-10-10 01:00:00+00:00,21572,88,59,False,
2024-10-10 02:00:00+00:00,21351,88,58,False,
2024-10-10 03:00:00+00:00,21566,86,57,False,
2024-10-10 04:00:00+00:00,23253,83,54,False,
2024-10-10 05:00:00+00:00,26626,81,54,False,
2024-10-10 06:00:00+00:00,28631,79,54,False,
2024-10-10 07:00:00+00:00,28810,81,57,False,
2024-10-10 08:00:00+00:00,28254,85,64,False,
2024-10-10 09:00:00+00:00,27393,89,67,False,
2024-10-10 10:00:00+00:00,26957,90,69,False,
2024-10-10 11:00:00+00:00,27036,90,70,False,
2024-10-10 12:00:00+00:00,26560,91,70,False,
2024-10-10 13:00:00+00:00,26045,90,69,False,
2024-10-10 14:00:00+00:00,25595,87,68,False,
2024-10-10 15:00:00+00:00,25986,81,62,False,
2024-10-10 16:00:00+00:00,26715,72,53,False,
2024-10-10 17:00:00+00:00,27603,62,42,False,
2024-10-10 18:00:00+00:00,30051,59,36,False,
2024-10-10 19:00:00+00:00,30123,60,36,False,
2024-10-10 20:00:00+00:00,27588,61,36,False,
2024-10-10 21:00:00+00:00,25069,64,36,False,
2024-10-10 22:00:00+00:00,23412,67,37,False,
2024-10-10 23:00:00+00:00,22163,72,39,False,
2024-10-11 00:00:00+00:00,21339,73,39,False,
2024-10-11 01:00:00+00:00,20886,75,38,False,
2024-10-11 02:00:00+00:00,20748,75,40,False,
2024-10-11 03:00:00+00:00,20913,74,41,False,
2024-10-11 04:00:00+00:00,22594,71,44,False,
2024-10-11 05:00:00+00:00,25777,67,45,False,
2024-10-11 06:00:00+00:00,27823,67,47,False,
2024-10-11 07:00:00+00:00,28190,73,53,False,
2024-10-11 08:00:00+00:00,28038,80,58,False,
2024-10-11 09:00:00+00:00,27484,83,60,False,
2024-10-11 10:00:00+00:00,27140,87,63,False,
2024-10-11 11:00:00+00:00,27009,89,65,False,
2024-10-11 12:00:00+00:00,26603,89,65,False,
2024-10-11 13:00:00+00:00,26011,88,66,False,
2024-10-11 14:00:00+00:00,25823,87,66,False,
2024-10-11 15:00:00+00:00,26227,85,64,False,
2024-10-11 16:00:00+00:00,27061,83,62,False,
2024-10-11 17:00:00+00:00,28212,79,60,False,
2024-10-11 18:00:00+00:00,29726,79,60,False,
2024-10-11 19:00:00+00:00,29342,81,61,False,
2024-10-11 20:00:00+00:00,26739,82,62,False,
2024-10-11 21:00:00+00:00,24527,84,62,False,
2024-10-11 22:00:00+00:00,22939,86,63,False,
2024-10-11 23:00:00+00:00,21781,87,63,False,
2024-10-12 00:00:00+00:00,20775,86,61,False,
2024-10-12 01:00:00+00:00,20034,86,60,False,
2024-10-12 02:00:00+00:00,19614,87,58,False,
2024-10-12 03:00:00+00:00,19491,86,57,False,
2024-10-12 04:00:00+00:00,19666,86,57,False,
2024-10-12 05:00:00+00:00,20625,86,57,False,
2024-10-12 06:00:00+00:00,21500,86,57,False,
2024-10-12 07:00:00+00:00,22831,86,57,False,
2024-10-12 08:00:00+00:00,24311,87,59,False,
2024-10-12 09:00:00+00:00,24720,87,60,False,
2024-10-12 10:00:00+00:00,24789,88,60,False,
2024-10-12 11:00:00+00:00,25157,88,60,False,
2024-10-12 12:00:00+00:00,25000,86,59,False,
2024-10-12 13:00:00+00:00,23418,86,59,False,
2024-10-12 14:00:00+00:00,22373,85,58,False,
2024-10-12 15:00:00+00:00,22214,82,54,False,
2024-10-12 16:00:00+00:00,22656,79,51,False,
2024-10-12 17:00:00+00:00,23528,76,47,False,
2024-10-12 18:00:00+00:00,25347,77,48,False,
2024-10-12 19:00:00+00:00,25616,77,49,False,
2024-10-12 20:00:00+00:00,24266,77,47,False,
2024-10-12 21:00:00+00:00,22588,78,46,False,
2024-10-12 22:00:00+00:00,21093,79,46,False,
2024-10-12 23:00:00+00:00,19990,79,44,False,
2024-10-13 00:00:00+00:00,19019,78,42,False,
2024-10-13 01:00:00+00:00,18431,77,38,False,
2024-10-13 02:00:00+00:00,18187,76,37,False,
2024-10-13 03:00:00+00:00,18057,77,37,False,
2024-10-13 04:00:00+00:00,18323,76,37,False,
2024-10-13 05:00:00+00:00,18924,77,39,False,
2024-10-13 06:00:00+00:00,19472,79,42,False,
2024-10-13 07:00:00+00:00,20468,82,48,False,
2024-10-13 08:00:00+00:00,21529,86,56,False,
2024-10-13 09:00:00+00:00,21629,90,62,False,
2024-10-13 10:00:00+00:00,21577,89,65,False,
2024-10-13 11:00:00+00:00,21919,90,64,False,
2024-10-13 12:00:00+00:00,22024,90,65,False,
2024-10-13 13:00:00+00:00,20972,90,63,False,
2024-10-13 14:00:00+00:00,20275,89,64,False,
2024-10-13 15:00:00+00:00,20578,86,60,False,
2024-10-13 16:00:00+00:00,21600,79,51,False,
2024-10-13 17:00:00+00:00,23136,73,43,False,
2024-10-13 18:00:00+00:00,25608,71,42,False,
2024-10-13 19:00:00+00:00,26076,71,42,False,
2024-10-13 20:00:00+00:00,24567,72,41,False,
2024-10-13 21:00:00+00:00,22759,73,41,False,
2024-10-13 22:00:00+00:00,21186,75,41,False,
2024-10-13 23:00:00+00:00,20039,76,41,False,
2024-10-14 00:00:00+00:00,19243,76,39,False,
2024-10-14 01:00:00+00:00,18995,76,40,False,
2024-10-14 02:00:00+00:00,18956,75,39,False,
2024-10-14 03:00:00+00:00,19564,74,38,False,
2024-10-14 04:00:00+00:00,21775,70,38,False,
2024-10-14 05:00:00+00:00,25443,67,40,False,
2024-10-14 06:00:00+00:00,27789,67,41,False,
2024-10-14 07:00:00+00:00,28369,68,42,False,
2024-10-14 08:00:00+00:00,28637,70,44,False,
2024-10-14 09:00:00+00:00,28664,71,47,False,
2024-10-14 10:00:00+00:00,28536,72,49,False,
2024-10-14 11:00:00+00:00,28639,76,53,False,
2024-10-14 12:00:00+00:00,28201,78,56,False,
2024-10-14 13:00:00+00:00,27555,80,56,False,
2024-10-14 14:00:00+00:00,27183,80,56,False,
2024-10-14 15:00:00+00:00,27429,77,54,False,
2024-10-14 16:00:00+00:00,27676,71,49,False,
2024-10-14 17:00:00+00:00,28476,66,46,False,
2024-10-14 18:00:00+00:00,30660,68,45,False,
2024-10-14 19:00:00+00:00,30527,70,47,False,
2024-10-14 20:00:00+00:00,27683,73,49,False,
2024-10-14 21:00:00+00:00,24984,76,52,False,
2024-10-14 22:00:00+00:00,23540,81,52,False,
2024-10-14 23:00:00+00:00,22417,84,53,False,
2024-10-15 00:00:00+00:00,21543,84,52,False,
2024-10-15 01:00:00+00:00,21071,84,52,False,
2024-10-15 02:00:00+00:00,20898,84,52,False,
2024-10-15 03:00:00+00:00,21188,83,51,False,
